TARGET,sk_id_curr,SK_ID_CURR,Total_CB,Credit_Closed,Credit_active,Credit_Sold,Credit_BadDebt,How_Many_Currency,Total_Credit_Prolong,CreditType_ConsumerCredit,CreditType_CreditCard,CreditType_Mortgage,CreditType_CarLoan,CreditType_Microloan,CreditType_WorkingCapitalReplenishment,CreditType_BusinessDevelopment,CreditType_RealEstateLoan,CreditType_Other,CreditType_CashLoan,CreditType_PurchaseOfEquipment,CreditType_MobileOperatorLoan,CreditType_InterbankCredit,CreditType_PurchaseOfShares
0,105667,105667,5,2,3,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
1,105668,105668,4,3,1,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
0,105670,105670,3,3,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105671,105671,2,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
0,105673,105673,8,3,5,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
0,105674,105674,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,105675,105675,3,2,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,105676,105676,5,5,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
0,105677,105677,8,5,3,0,0,1,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0
0,105679,105679,2,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105680,105680,4,4,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105681,105681,5,2,3,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1,105683,105683,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105684,105684,14,11,3,0,0,1,0,8,5,1,0,0,0,0,0,0,0,0,0,0,0
0,105686,105686,5,2,3,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105687,105687,2,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,105688,105688,4,1,3,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0
0,105689,105689,3,2,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
0,105693,105693,2,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105695,105695,6,3,3,0,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
0,105696,105696,11,5,6,0,0,1,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0
0,105698,105698,5,4,1,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0
0,105699,105699,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,105700,105700,13,9,4,0,0,1,1,7,6,0,0,0,0,0,0,0,0,0,0,0,0
0,105701,105701,3,1,2,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1,105702,105702,9,5,4,0,0,1,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0
0,105703,105703,15,12,3,0,0,1,0,12,2,0,1,0,0,0,0,0,0,0,0,0,0
1,105704,105704,3,2,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105705,105705,9,4,4,1,0,1,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0
0,105707,105707,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105708,105708,2,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,105710,105710,5,2,3,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
0,105711,105711,5,3,2,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
1,105713,105713,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,105714,105714,8,4,4,0,0,1,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0
0,105716,105716,6,3,3,0,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0
0,105717,105717,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,105718,105718,4,1,3,0,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0
0,105719,105719,6,5,1,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105722,105722,5,2,3,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
0,105723,105723,4,2,2,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
0,105724,105724,9,7,2,0,0,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0
0,105725,105725,10,9,1,0,0,1,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0
0,105726,105726,2,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105727,105727,3,2,1,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,105729,105729,6,3,3,0,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0
0,105730,105730,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105731,105731,17,9,8,0,0,1,2,10,7,0,0,0,0,0,0,0,0,0,0,0,0
0,105733,105733,8,5,3,0,0,1,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0
0,105739,105739,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,105741,105741,14,8,6,0,0,1,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0
0,105743,105743,6,5,1,0,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0
0,105746,105746,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105748,105748,9,8,1,0,0,1,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0
0,105750,105750,9,6,3,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105751,105751,16,13,3,0,0,1,1,9,7,0,0,0,0,0,0,0,0,0,0,0,0
0,105752,105752,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105753,105753,2,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105755,105755,5,4,1,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105756,105756,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105757,105757,3,3,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105759,105759,6,4,2,0,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
0,105761,105761,2,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
0,105762,105762,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105763,105763,10,6,4,0,0,1,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0
0,105764,105764,4,3,1,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
0,105765,105765,6,3,3,0,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
0,105766,105766,3,1,2,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105768,105768,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105771,105771,10,9,1,0,0,1,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0
0,105772,105772,3,1,2,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,105773,105773,4,1,2,1,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
0,105774,105774,5,3,2,0,0,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0
0,105775,105775,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105776,105776,18,13,5,0,0,1,0,14,4,0,0,0,0,0,0,0,0,0,0,0,0
0,105777,105777,7,2,5,0,0,1,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0
0,105778,105778,4,2,2,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0
0,105780,105780,14,11,3,0,0,1,0,8,3,0,3,0,0,0,0,0,0,0,0,0,0
0,105782,105782,11,6,5,0,0,1,0,8,2,0,1,0,0,0,0,0,0,0,0,0,0
0,105787,105787,2,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,105788,105788,13,6,7,0,0,1,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0
0,105789,105789,6,4,2,0,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0
0,105790,105790,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,105793,105793,8,7,1,0,0,1,0,6,1,0,1,0,0,0,0,0,0,0,0,0,0
0,105794,105794,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,105795,105795,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105796,105796,2,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,105797,105797,4,2,2,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1,105798,105798,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105799,105799,11,7,4,0,0,1,1,8,3,0,0,0,0,0,0,0,0,0,0,0,0
0,105800,105800,4,1,3,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0
0,105801,105801,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105804,105804,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105805,105805,16,11,4,1,0,1,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0
0,105806,105806,6,6,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105808,105808,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,105811,105811,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,105812,105812,2,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105813,105813,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105814,105814,2,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
0,105815,105815,8,7,1,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105818,105818,7,4,3,0,0,1,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0
0,105819,105819,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105820,105820,9,5,4,0,0,1,2,6,3,0,0,0,0,0,0,0,0,0,0,0,0
0,105821,105821,9,4,5,0,0,1,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0
0,105822,105822,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105823,105823,9,7,2,0,0,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0
0,105825,105825,2,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105826,105826,3,3,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105827,105827,6,4,2,0,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0
0,105828,105828,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105829,105829,7,0,7,0,0,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0
0,105830,105830,8,6,2,0,0,1,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0
0,105833,105833,4,1,3,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
0,105836,105836,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105837,105837,6,5,1,0,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0
0,105838,105838,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105839,105839,7,5,2,0,0,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0
0,105840,105840,3,3,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,105841,105841,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105842,105842,6,4,2,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
0,105843,105843,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105844,105844,2,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105845,105845,3,3,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105846,105846,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105847,105847,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,105848,105848,9,7,2,0,0,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0
0,105849,105849,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,105850,105850,5,2,3,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0
0,105851,105851,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105852,105852,18,15,3,0,0,1,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0
0,105853,105853,2,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,105854,105854,7,3,4,0,0,1,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0
0,105855,105855,4,4,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
0,105857,105857,6,3,3,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105858,105858,9,7,2,0,0,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0
0,105859,105859,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105860,105860,6,4,2,0,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0
0,105861,105861,4,3,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105862,105862,2,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105864,105864,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105869,105869,6,3,3,0,0,1,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0
0,105870,105870,2,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105871,105871,8,5,3,0,0,1,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0
0,105872,105872,4,2,2,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
1,105874,105874,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105875,105875,5,2,3,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105877,105877,6,6,0,0,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
0,105878,105878,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,105879,105879,8,4,4,0,0,1,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0
0,105880,105880,2,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105881,105881,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105882,105882,2,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105883,105883,8,3,5,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105884,105884,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,105885,105885,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,105886,105886,2,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,105887,105887,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105888,105888,10,7,3,0,0,1,0,7,2,0,1,0,0,0,0,0,0,0,0,0,0
1,105889,105889,4,4,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105890,105890,10,7,3,0,0,1,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0
0,105891,105891,4,3,1,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
0,105892,105892,4,1,3,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
0,105893,105893,5,4,1,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
0,105894,105894,3,1,2,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,105895,105895,3,2,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,105897,105897,4,3,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105898,105898,13,11,2,0,0,1,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0
0,105900,105900,2,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105901,105901,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105904,105904,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105905,105905,8,4,4,0,0,1,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0
0,105907,105907,4,0,4,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
0,105908,105908,9,8,1,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105909,105909,4,2,2,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
0,105910,105910,3,2,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,105911,105911,5,4,1,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
1,105912,105912,14,8,6,0,0,1,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0
0,105913,105913,2,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105914,105914,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,105915,105915,3,3,0,0,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,105917,105917,7,3,4,0,0,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0
0,105918,105918,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105919,105919,2,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105922,105922,7,4,3,0,0,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0
0,105924,105924,2,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,105926,105926,2,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105927,105927,4,2,2,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
0,105928,105928,13,8,5,0,0,1,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0
0,105929,105929,7,4,3,0,0,1,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0
0,105931,105931,2,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105932,105932,21,17,4,0,0,1,0,16,5,0,0,0,0,0,0,0,0,0,0,0,0
0,105933,105933,3,2,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105934,105934,4,2,2,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
0,105935,105935,5,4,1,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
0,105936,105936,6,4,2,0,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
0,105938,105938,2,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,105939,105939,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,105941,105941,15,11,4,0,0,1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0
0,105942,105942,6,3,3,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
0,105944,105944,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,105946,105946,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,105947,105947,9,4,5,0,0,1,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0
0,105949,105949,7,7,0,0,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0
0,105950,105950,15,13,2,0,0,1,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0
0,105951,105951,3,1,2,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
0,105952,105952,4,3,1,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
0,105953,105953,8,6,2,0,0,1,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0
0,105954,105954,2,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105955,105955,5,3,2,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105956,105956,7,5,2,0,0,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0
1,105958,105958,6,3,3,0,0,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0
0,105959,105959,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105960,105960,5,2,3,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
0,105961,105961,3,1,2,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,105962,105962,9,2,7,0,0,1,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0
0,105963,105963,9,8,1,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105964,105964,2,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,105967,105967,9,6,3,0,0,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0
0,105969,105969,2,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,105970,105970,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105971,105971,6,2,4,0,0,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0
0,105972,105972,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105974,105974,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105975,105975,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105977,105977,2,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,105980,105980,2,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,105981,105981,2,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,105983,105983,9,6,3,0,0,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0
0,105984,105984,5,2,3,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
0,105985,105985,4,1,3,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
0,105986,105986,9,7,2,0,0,1,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0
0,105987,105987,7,5,1,1,0,1,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0
0,105988,105988,10,4,6,0,0,1,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0
0,105989,105989,9,5,4,0,0,1,0,7,1,0,1,0,0,0,0,0,0,0,0,0,0
0,105992,105992,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105993,105993,3,1,2,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,105994,105994,6,3,3,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
0,105995,105995,4,3,1,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
0,105996,105996,10,6,4,0,0,1,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0
1,105997,105997,6,2,4,0,0,1,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0
0,106002,106002,3,3,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
0,106003,106003,8,6,2,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
0,106004,106004,16,9,7,0,0,1,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0
0,106005,106005,2,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,106006,106006,3,3,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,106007,106007,5,3,2,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
0,106008,106008,14,10,4,0,0,1,0,9,3,0,2,0,0,0,0,0,0,0,0,0,0
0,106009,106009,3,0,3,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
0,106014,106014,2,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,106016,106016,15,10,5,0,0,1,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0
0,106017,106017,8,8,0,0,0,1,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0
0,106018,106018,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,106021,106021,11,8,3,0,0,1,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0
1,106022,106022,2,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,106023,106023,2,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,106025,106025,2,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,106027,106027,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,106028,106028,20,18,2,0,0,1,0,14,6,0,0,0,0,0,0,0,0,0,0,0,0
0,106029,106029,2,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,106031,106031,8,7,1,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
0,106033,106033,6,2,4,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
1,106036,106036,8,8,0,0,0,1,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0
0,106037,106037,12,9,3,0,0,1,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0
0,106038,106038,5,3,2,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
0,106039,106039,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,106042,106042,10,10,0,0,0,1,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0
0,106043,106043,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,106045,106045,5,1,4,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0
0,106046,106046,6,3,3,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
0,106047,106047,3,0,3,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,106048,106048,2,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,106049,106049,5,4,1,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
1,106050,106050,4,3,1,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
